freq(fk_+66),vel(fk_+66),wav(fk_+66),freq(fk_+56),vel(fk_+56),wav(fk_+56),freq(fk_+51),vel(fk_+51),wav(fk_+51),freq(fk_+48),vel(fk_+48),wav(fk_+48),freq(fk_-2),vel(fk_-2),wav(fk_-2),freq(fk_-5),vel(fk_-5),wav(fk_-5),freq(fk_-10),vel(fk_-10),wav(fk_-10),freq(fk_-20),vel(fk_-20),wav(fk_-20),freq(fk_-30),vel(fk_-30),wav(fk_-30)
88.75,791.5273132664437,8.918617614269788,88.75,363.7295081967213,4.0983606557377055,88.75,656.1922365988909,7.393715341959334,88.75,1087.28943338438,12.251148545176111,88.75,355.0,4.0,88.75,1825.1928020565554,20.565552699228792,88.75,934.2105263157895,10.526315789473685,88.75,1093.990755007704,12.326656394453002,88.75,531.039640987285,5.983545250560958
88.8125,790.3225806451612,8.898776418242491,88.8125,363.6131013306039,4.094165813715455,88.8125,654.8387096774194,7.373271889400922,88.8125,1076.5151515151515,12.121212121212121,88.8125,355.25,4.0,88.8125,1807.8880407124682,20.356234096692113,88.8125,936.1001317523057,10.540184453227932,88.8125,1088.0551301684534,12.251148545176111,88.8125,531.4136125654451,5.983545250560958
88.875,788.2483370288247,8.869179600886916,88.875,363.4969325153374,4.08997955010225,88.875,653.4926470588234,7.352941176470587,88.875,1065.9670164917538,11.994002998500747,88.875,355.49999999999994,3.9999999999999996,88.875,1790.9319899244329,20.15113350125944,88.875,937.994722955145,10.55408970976253,88.875,1082.1917808219177,12.1765601217656,88.875,531.787584143605,5.983545250560957
88.9375,787.0575221238938,8.849557522123893,88.9375,363.38100102145046,4.085801838610827,88.9375,652.153987167736,7.332722273143904,88.9375,1055.6379821958456,11.869436201780413,88.9375,355.75,4.0,88.9375,1774.3142144638402,19.9501246882793,88.9375,938.6543535620052,10.554089709762533,88.9375,1073.15233785822,12.066365007541476,88.9375,531.3666915608663,5.974607916355489
89.0,785.8719646799117,8.830022075055188,89.0,363.26530612244903,4.0816326530612255,89.0,650.2283105022831,7.30593607305936,89.0,1047.0588235294117,11.76470588235294,89.0,356.0,4.0,89.0,1758.0246913580247,19.753086419753085,89.0,939.3139841688654,10.554089709762533,89.0,1064.2750373692077,11.958146487294469,89.0,530.9470544369874,5.965697240865027
89.0625,784.6916299559471,8.810572687224669,89.0625,363.1498470948012,4.077471967380224,89.0625,648.9071038251365,7.285974499089251,89.0625,1038.6297376093294,11.661807580174926,89.0625,356.25,4.0,89.0625,1742.0537897310512,19.559902200488995,89.0625,938.7351778656126,10.540184453227932,89.0625,1053.9940828402364,11.834319526627215,89.0625,529.7397769516729,5.947955390334572
89.125,783.5164835164835,8.791208791208792,89.125,363.0346232179226,4.0733197556008145,89.125,647.5930971843778,7.266121707538601,89.125,1030.3468208092484,11.560693641618494,89.125,356.5,4.0,89.125,1730.5825242718445,19.41747572815534,89.125,938.1578947368422,10.526315789473685,89.125,1042.3976608187133,11.695906432748536,89.125,528.5396590066716,5.930318754633062
89.1875,782.3464912280701,8.771929824561402,89.1875,362.73512963904426,4.067107269954246,89.1875,646.8721668177698,7.252946509519493,89.1875,1022.2063037249283,11.46131805157593,89.1875,356.75000000000006,4.000000000000001,89.1875,1715.1442307692307,19.23076923076923,89.1875,937.5821287779238,10.512483574244415,89.1875,1032.5615050651231,11.57742402315485,89.1875,527.3466371027347,5.912786400591279
89.25,781.1816192560175,8.752735229759299,89.25,1015.6472261735418,11.379800853485062,89.25,645.5696202531645,7.233273056057866,89.25,1017.094017094017,11.396011396011394,89.25,357.0,4.0,89.25,1704.057279236277,19.093078758949883,89.25,935.7798165137614,10.484927916120576,89.25,1020.0,11.428571428571429,89.25,525.7731958762886,5.89101620029455
89.3125,780.0218340611355,8.733624454148472,89.3125,1010.6082036775107,11.315417256011317,89.3125,644.85559566787,7.2202166064981945,89.3125,1010.6082036775107,11.315417256011317,89.3125,357.25,4.0,89.3125,1693.1279620853081,18.95734597156398,89.3125,933.9869281045751,10.457516339869281,89.3125,1009.1807909604521,11.299435028248588,89.3125,524.2112986060162,5.86940572267058
89.375,778.8671023965143,8.71459694989107,89.375,1004.2134831460676,11.235955056179778,89.375,644.1441441441442,7.207207207207208,89.375,1007.0422535211269,11.267605633802818,89.375,357.50000000000006,4.000000000000001,89.375,1682.3529411764707,18.823529411764707,89.375,930.9895833333334,10.416666666666668,89.375,998.6033519553074,11.173184357541901,89.375,522.2790357925494,5.843681519357196
89.4375,777.7173913043478,8.695652173913043,89.4375,nan,nan,89.4375,643.4352517985611,7.194244604316546,89.4375,1004.9157303370787,11.235955056179776,89.4375,357.75,4.0,89.4375,1671.7289719626167,18.69158878504673,89.4375,929.2207792207791,10.38961038961039,89.4375,986.8965517241379,11.034482758620689,89.4375,520.3636363636364,5.818181818181818
89.5,775.7313109425786,8.66738894907909,89.5,nan,nan,89.5,642.7289048473967,7.1813285457809695,89.5,1335.8208955223881,14.925373134328359,89.5,358.0,4.0,89.5,1657.4074074074076,18.518518518518523,89.5,926.261319534282,10.34928848641656,89.5,975.4768392370572,10.899182561307901,89.5,518.8405797101449,5.797101449275361
89.5625,773.7580993520517,8.639308855291574,89.5625,nan,nan,89.5625,642.0250896057346,7.1684587813620055,89.5625,1334.264432029795,14.897579143389198,89.5625,358.24999999999994,3.9999999999999996,89.5625,1639.5881006864986,18.306636155606405,89.5625,924.5161290322579,10.322580645161288,89.5625,964.3337819650067,10.767160161507402,89.5625,516.9552669552669,5.772005772005771
89.625,770.9677419354838,8.602150537634408,89.625,nan,nan,89.625,641.3237924865831,7.155635062611806,89.625,1327.7777777777776,14.814814814814813,89.625,358.5,4.0,89.625,1618.510158013544,18.058690744920995,89.625,921.5938303341903,10.282776349614396,89.625,953.4574468085106,10.638297872340425,89.625,515.0862068965516,5.747126436781608
89.6875,768.2012847965739,8.565310492505354,89.6875,nan,nan,89.6875,640.6249999999999,7.1428571428571415,89.6875,1321.362799263352,14.732965009208105,89.6875,358.75,4.0,89.6875,1594.4444444444446,17.77777777777778,89.6875,918.6939820742638,10.243277848911651,89.6875,942.838370565046,10.512483574244415,89.6875,513.6005726556908,5.726556907659271
89.75,763.8297872340424,8.510638297872338,89.75,nan,nan,89.75,639.3588601959038,7.123775601068567,89.75,1312.614259597806,14.62522851919561,89.75,359.0,4.0,89.75,1567.6855895196506,17.467248908296945,89.75,916.9859514687099,10.217113665389526,89.75,933.6801040312093,10.403120936280883,89.75,512.1255349500713,5.706134094151212
89.8125,759.5137420718816,8.456659619450317,89.8125,nan,nan,89.8125,638.0994671403197,7.104795737122558,89.8125,1303.9927404718692,14.51905626134301,89.8125,359.25,4.0,89.8125,1538.543897216274,17.130620985010705,89.8125,915.2866242038216,10.19108280254777,89.8125,923.521850899743,10.282776349614396,89.8125,510.6609808102345,5.685856432125088
89.875,754.4596012591816,8.39454354669465,89.875,nan,nan,89.875,636.8467670504872,7.0859167404783,89.875,1293.1654676258993,14.388489208633093,89.875,359.50000000000006,4.000000000000001,89.875,1510.5042016806724,16.80672268907563,89.875,1513.6842105263158,16.842105263157894,89.875,914.7582697201018,10.178117048346056,89.875,509.5676824946846,5.669737774627923
89.9375,748.6992715920915,8.324661810613943,89.9375,nan,nan,89.9375,635.6007067137808,7.067137809187278,89.9375,1284.8214285714282,14.285714285714281,89.9375,359.75,4.0,89.9375,1483.505154639175,16.49484536082474,89.9375,1514.7368421052631,16.842105263157894,89.9375,906.1712846347606,10.075566750629722,89.9375,508.8401697312588,5.657708628005658
90.0,743.0340557275542,8.25593395252838,90.0,nan,nan,90.0,634.3612334801762,7.048458149779735,90.0,1274.3362831858406,14.159292035398229,90.0,360.0,4.0,90.0,1463.4146341463415,16.260162601626018,90.0,1515.7894736842106,16.842105263157897,90.0,897.7556109725685,9.975062344139651,90.0,508.4745762711865,5.649717514124294
90.0625,737.4616171954965,8.188331627430912,90.0625,nan,nan,90.0625,633.128295254833,7.0298769771529,90.0625,1261.8213660245185,14.010507880910684,90.0625,360.25000000000006,4.000000000000001,90.0625,1443.8877755511023,16.032064128256515,90.0625,1513.655462184874,16.80672268907563,90.0625,890.6056860321386,9.888751545117431,90.0625,508.8276836158193,5.649717514124295
90.125,731.9796954314721,8.121827411167514,90.125,nan,nan,90.125,631.3485113835376,7.005253940455341,90.125,1251.7361111111109,13.888888888888886,90.125,360.5,4.0,90.125,1430.5555555555554,15.873015873015872,90.125,1511.530398322851,16.771488469601675,90.125,883.578431372549,9.80392156862745,90.125,509.9009900990099,5.657708628005658
90.1875,nan,64.51612903225806,90.1875,nan,nan,90.1875,630.1310043668122,6.986899563318778,90.1875,1239.6907216494847,13.745704467353953,90.1875,360.75,4.0,90.1875,1417.4852652259333,15.717092337917487,90.1875,1506.2630480167015,16.701461377870565,90.1875,877.7372262773722,9.7323600973236,90.1875,512.0652945351313,5.6777856635912
90.25,nan,64.51612903225806,90.25,nan,nan,90.25,628.3724978241949,6.962576153176674,90.25,1225.8064516129032,13.582342954159593,90.25,360.99999999999994,3.9999999999999996,90.25,1412.9158512720155,15.655577299412915,90.25,1501.039501039501,16.63201663201663,90.25,871.9806763285022,9.661835748792269,90.25,514.2450142450142,5.698005698005698
90.3125,nan,64.51612903225806,90.3125,nan,nan,90.3125,627.1701388888888,6.944444444444444,90.3125,1214.2857142857144,13.445378151260506,90.3125,361.25,4.0,90.3125,1408.382066276803,15.594541910331383,90.3125,1492.7685950413222,16.52892561983471,90.3125,867.3469387755102,9.603841536614647,90.3125,516.0714285714286,5.714285714285714
90.375,nan,64.0,90.375,nan,nan,90.375,625.9740259740261,6.926406926406927,90.375,1199.0049751243782,13.266998341625209,90.375,361.5,4.0,90.375,1406.614785992218,15.564202334630352,90.375,1487.6543209876543,16.46090534979424,90.375,862.7684964200479,9.546539379474941,90.375,516.7977126518942,5.7183702644746255
90.4375,nan,64.0,90.4375,nan,nan,90.4375,624.7841105354058,6.90846286701209,90.4375,1184.1243862520457,13.09328968903437,90.4375,361.75,4.0,90.4375,1407.5875486381324,15.564202334630352,90.4375,1479.5501022494886,16.359918200409,90.4375,859.2636579572446,9.501187648456057,90.4375,516.4168451106352,5.710206995003569
90.5,nan,64.0,90.5,nan,nan,90.5,623.0636833046472,6.884681583476764,90.5,1167.741935483871,12.903225806451612,90.5,362.0,4.0,90.5,1414.0625,15.625,90.5,1474.5417515274949,16.293279022403258,90.5,856.8047337278106,9.467455621301774,90.5,515.6695156695157,5.698005698005699
90.5625,nan,64.00000000000001,90.5625,nan,nan,90.5625,621.8884120171674,6.866952789699571,90.5625,1148.177496038035,12.678288431061809,90.5625,362.25000000000006,4.000000000000001,90.5625,1420.5882352941178,15.686274509803923,90.5625,1469.5740365111562,16.227180527383368,90.5625,853.3568904593641,9.422850412249707,90.5625,514.5596590909092,5.681818181818183
90.625,nan,64.0,90.625,nan,nan,90.625,620.7191780821918,6.8493150684931505,90.625,1129.283489096573,12.46105919003115,90.625,362.5,4.0,90.625,1427.1653543307086,15.748031496062993,90.625,1461.6935483870968,16.129032258064516,90.625,850.9389671361502,9.389671361502346,90.625,513.0927105449398,5.661712668082094
90.6875,nan,64.0,90.6875,nan,nan,90.6875,619.5559350982066,6.831767719897523,90.6875,1109.3272171253823,12.232415902140673,90.6875,362.75,4.0,90.6875,1433.7944664031622,15.810276679841898,90.6875,1456.827309236948,16.06425702811245,90.6875,848.5380116959064,9.35672514619883,90.6875,511.2755461592671,5.637773079633545
90.75,nan,64.00000000000001,90.75,nan,nan,90.75,618.3986371379899,6.814310051107327,90.75,1091.7293233082708,12.030075187969926,90.75,363.00000000000006,4.000000000000001,90.75,1440.4761904761906,15.873015873015873,90.75,1454.9098196392788,16.032064128256515,90.75,847.1411901983665,9.334889148191367,90.75,509.11640953716704,5.610098176718094
90.8125,nan,64.0,90.8125,nan,nan,90.8125,617.2472387425659,6.796941376380629,90.8125,1076.2962962962963,11.851851851851851,90.8125,363.25,4.0,90.8125,1444.3339960238568,15.904572564612325,90.8125,1453.0,16.0,90.8125,843.7862950058071,9.291521486643436,90.8125,507.33240223463685,5.58659217877095
90.875,nan,64.51612903225808,90.875,nan,nan,90.875,616.1016949152543,6.779661016949153,90.875,1062.8654970760235,11.69590643274854,90.875,363.5,4.0,90.875,1442.4603174603174,15.873015873015872,90.875,1451.0978043912176,15.968063872255488,90.875,1289.0070921985814,14.184397163120567,90.875,505.21195274496176,5.559416261292564
90.9375,nan,65.04065040650406,90.9375,nan,nan,90.9375,614.9619611158072,6.7624683009298385,90.9375,1049.7835497835497,11.544011544011543,90.9375,363.74999999999994,3.9999999999999996,90.9375,1437.7470355731225,15.810276679841897,90.9375,1452.0958083832334,15.968063872255486,90.9375,1280.8098591549292,14.084507042253517,90.9375,503.4602076124567,5.536332179930795
91.0,nan,65.04065040650407,91.0,nan,nan,91.0,613.3108677337826,6.739679865206402,91.0,1038.5164051355205,11.412268188302424,91.0,364.0,4.0,91.0,1427.450980392157,15.686274509803923,91.0,1458.9178356713428,16.032064128256515,91.0,1272.7272727272725,13.986013986013983,91.0,501.3774104683196,5.5096418732782375
91.0625,nan,65.57377049180329,91.0625,nan,nan,91.0625,611.6708648194794,6.717044500419815,91.0625,1028.9548022598872,11.29943502824859,91.0625,364.25,4.0,91.0625,1414.5631067961167,15.533980582524274,91.0625,1465.7947686116702,16.09657947686117,91.0625,1262.564991334489,13.864818024263434,91.0625,499.65706447187927,5.486968449931413
91.125,nan,66.11570247933884,91.125,nan,nan,91.125,610.041841004184,6.694560669456066,91.125,1018.1564245810056,11.1731843575419,91.125,364.5,4.0,91.125,1401.9230769230767,15.384615384615381,91.125,1475.7085020242914,16.194331983805668,91.125,1252.5773195876288,13.745704467353951,91.125,497.6109215017064,5.4607508532423195
91.1875,nan,66.66666666666667,91.1875,nan,nan,91.1875,nan,70.17543859649122,91.1875,1008.9903181189488,11.065006915629322,91.1875,364.75,4.0,91.1875,1389.5238095238096,15.238095238095239,91.1875,1491.8200408997957,16.359918200409,91.1875,1240.6462585034014,13.60544217687075,91.1875,496.2585034013606,5.4421768707483
91.25,nan,66.66666666666667,91.25,nan,nan,91.25,418.3381088825215,4.584527220630373,91.25,998.6320109439124,10.94391244870041,91.25,365.0,4.0,91.25,1377.3584905660377,15.09433962264151,91.25,1508.2644628099174,16.528925619834713,91.25,1231.028667790894,13.49072512647555,91.25,494.91525423728814,5.423728813559322
91.3125,nan,67.22689075630252,91.3125,nan,nan,91.3125,417.9061784897025,4.576659038901601,91.3125,989.8373983739837,10.84010840108401,91.3125,365.25,4.0,91.3125,1367.9775280898875,14.9812734082397,91.3125,1531.446540880503,16.771488469601678,91.3125,1219.5325542570952,13.35559265442404,91.3125,493.91480730223117,5.409060175794455
91.375,nan,67.22689075630252,91.375,nan,nan,91.375,417.47572815533977,4.568817818389491,91.375,981.2080536912752,10.738255033557047,91.375,365.5,4.0,91.375,1358.736059479554,14.869888475836431,91.375,1555.3191489361702,17.02127659574468,91.375,1208.2644628099174,13.223140495867769,91.375,493.58541525995946,5.401755570560431
91.4375,nan,67.22689075630252,91.4375,nan,nan,91.4375,416.8091168091168,4.5584045584045585,91.4375,971.4475431606908,10.62416998671979,91.4375,365.75000000000006,4.000000000000001,91.4375,1352.1256931608132,14.787430683918668,91.4375,1586.767895878525,17.35357917570499,91.4375,1195.2614379084969,13.071895424836603,91.4375,493.92302498311955,5.401755570560432
91.5,nan,67.79661016949152,91.5,nan,nan,91.5,416.1455372370665,4.548038658328595,91.5,961.8922470433639,10.512483574244415,91.5,366.0,4.0,91.5,1348.0662983425414,14.732965009208103,91.5,489.9598393574297,5.35475234270415,91.5,1184.4660194174758,12.944983818770227,91.5,496.2711864406779,5.423728813559322
91.5625,nan,67.79661016949152,91.5625,nan,nan,91.5625,415.4849688031764,4.537719795802609,91.5625,953.7760416666667,10.416666666666668,91.5625,366.25,4.0,91.5625,1346.5073529411766,14.705882352941178,91.5625,481.27463863337715,5.256241787122208,91.5625,1172.0,12.8,91.5625,502.74536719286203,5.490734385724091
91.625,2214.5015105740176,24.169184290030206,91.625,nan,nan,91.625,414.82739105829086,4.527447651386531,91.625,944.5876288659792,10.309278350515463,91.625,366.49999999999994,3.9999999999999996,91.625,nan,3999.9999999999995,91.625,727.1825396825395,7.936507936507935,91.625,1161.648177496038,12.678288431061807,91.625,508.32177531206656,5.547850208044383
91.6875,2229.483282674772,24.3161094224924,91.6875,nan,nan,91.6875,413.93905191873586,4.514672686230248,91.6875,935.5867346938776,10.204081632653061,91.6875,366.75,4.0,91.6875,nan,1599.9999999999998,91.6875,731.3060817547357,7.976071784646061,91.6875,1149.6865203761754,12.539184952978054,91.6875,510.79387186629526,5.571030640668524
91.75,2251.5337423312885,24.539877300613497,91.75,nan,nan,91.75,nan,59.25925925925925,91.75,926.7676767676768,10.101010101010102,91.75,367.0,4.0,91.75,nan,800.0,91.75,734.7347347347347,8.008008008008009,91.75,1137.984496124031,12.4031007751938,91.75,511.1420612813371,5.571030640668524
91.8125,2273.9938080495353,24.767801857585138,91.8125,nan,nan,91.8125,nan,56.737588652482266,91.8125,916.9787765293381,9.987515605493131,91.8125,367.25,4.0,91.8125,nan,533.3333333333333,91.8125,737.4497991967871,8.032128514056225,91.8125,1126.5337423312883,12.269938650306749,91.8125,511.13430758524703,5.567153792623521
91.875,2289.719626168224,24.9221183800623,91.875,nan,nan,91.875,nan,54.05405405405405,91.875,908.5290482076638,9.88875154511743,91.875,367.5,4.0,91.875,nan,380.95238095238096,91.875,459.9499374217772,5.006257822277846,91.875,1115.3262518968133,12.139605462822459,91.875,510.41666666666663,5.555555555555555
91.9375,2312.893081761006,25.157232704402514,91.9375,nan,nan,91.9375,nan,51.61290322580645,91.9375,899.1442542787287,9.7799511002445,91.9375,367.75,4.0,91.9375,nan,296.29629629629636,91.9375,458.5411471321696,4.987531172069826,91.9375,1104.3543543543544,12.012012012012013,91.9375,509.34903047091416,5.54016620498615
92.0,2329.1139240506327,25.316455696202528,92.0,nan,nan,92.0,nan,49.38271604938272,92.0,891.0411622276027,9.685230024213073,92.0,368.0,4.0,92.0,nan,228.57142857142853,92.0,457.42697327532625,4.972032318210068,92.0,1095.2380952380952,11.904761904761903,92.0,508.2872928176796,5.524861878453039
92.0625,2338.095238095238,25.396825396825395,92.0625,nan,nan,92.0625,nan,47.05882352941176,92.0625,883.0935251798561,9.592326139088728,92.0625,nan,nan,92.0625,1467.1314741035856,15.93625498007968,92.0625,456.6026038437694,4.9597024178549285,92.0625,1087.887740029542,11.816838995568686,92.0625,506.8823124569855,5.505849965588437
92.125,2347.1337579617834,25.477707006369428,92.125,nan,nan,92.125,nan,44.692737430167604,92.125,875.2969121140144,9.501187648456058,92.125,nan,nan,92.125,1462.3015873015872,15.873015873015872,92.125,376.02040816326536,4.0816326530612255,92.125,1083.8235294117646,11.76470588235294,92.125,505.48696844993145,5.486968449931413
92.1875,2348.726114649681,25.477707006369425,92.1875,nan,nan,92.1875,nan,42.32804232804232,92.1875,867.6470588235294,9.411764705882353,92.1875,nan,nan,92.1875,1451.7716535433071,15.748031496062993,92.1875,375.50916496945007,4.0733197556008145,92.1875,1089.3648449039881,11.816838995568684,92.1875,504.1011619958988,5.468215994531784
92.25,2350.3184713375795,25.477707006369425,92.25,nan,nan,92.25,nan,40.201005025125625,92.25,860.1398601398603,9.324009324009326,92.25,nan,nan,92.25,1438.5964912280701,15.594541910331383,92.25,374.80954799390554,4.062976130015236,92.25,1131.9018404907977,12.26993865030675,92.25,502.724795640327,5.4495912806539515
92.3125,2351.9108280254773,25.47770700636942,92.3125,nan,nan,92.3125,nan,38.27751196172249,92.3125,853.7572254335258,9.248554913294797,92.3125,nan,nan,92.3125,1420.1923076923074,15.384615384615381,92.3125,374.11347517730496,4.052684903748734,92.3125,1166.6666666666665,12.63823064770932,92.3125,501.3577732518669,5.431093007467752
92.375,2346.031746031746,25.396825396825395,92.375,nan,nan,92.375,nan,36.36363636363636,92.375,847.4770642201835,9.174311926605505,92.375,nan,nan,92.375,1404.9429657794676,15.20912547528517,92.375,373.60970677451974,4.044489383215369,92.375,1180.5111821086261,12.779552715654951,92.375,500.3385240352065,5.416384563303994
92.4375,2347.6190476190477,25.3968253968254,92.4375,nan,nan,92.4375,nan,34.78260869565218,92.4375,841.2969283276451,9.101251422070535,92.4375,nan,nan,92.4375,1387.4296435272047,15.009380863039402,92.4375,372.9198184568835,4.034291477559253,92.4375,1185.096153846154,12.820512820512823,92.4375,500.3382949932342,5.412719891745603
92.5,2341.772151898734,25.31645569620253,92.5,nan,nan,92.5,nan,33.472803347280326,92.5,835.2144469525958,9.029345372460496,92.5,nan,1333.3333333333333,92.5,1370.3703703703702,14.814814814814813,92.5,372.2334004024145,4.0241448692152915,92.5,1185.8974358974358,12.82051282051282,92.5,501.01557210561947,5.416384563303994
92.5625,2335.96214511041,25.236593059936908,92.5625,nan,nan,92.5625,nan,32.52032520325203,92.5625,830.1569506726456,8.968609865470851,92.5625,nan,470.5882352941176,92.5625,1356.227106227106,14.652014652014651,92.5625,371.5504264927245,4.014049172102358,92.5625,1184.8,12.799999999999999,92.5625,504.4277929155313,5.449591280653951
92.625,2330.1886792452833,25.157232704402517,92.625,nan,nan,92.625,2952.191235059761,31.872509960159363,92.625,825.1670378619154,8.9086859688196,92.625,nan,285.7142857142857,92.625,1344.8275862068965,14.519056261343012,92.625,370.8708708708709,4.004004004004004,92.625,1181.818181818182,12.759170653907498,92.625,509.27835051546396,5.498281786941581
92.6875,2324.451410658307,25.07836990595611,92.6875,nan,nan,92.6875,2919.291338582677,31.49606299212598,92.6875,820.2433628318583,8.849557522123893,92.6875,nan,205.1282051282051,92.6875,1333.6330935251797,14.388489208633091,92.6875,370.75,4.0,92.6875,1176.984126984127,12.698412698412698,92.6875,512.4395300621976,5.5286800276434
92.75,2318.75,25.0,92.75,nan,nan,92.75,2921.259842519685,31.496062992125985,92.75,815.3846153846154,8.79120879120879,92.75,nan,156.86274509803923,92.75,1327.37030411449,14.311270125223611,92.75,371.0,4.0,92.75,1174.0506329113925,12.658227848101268,92.75,514.5631067961166,5.547850208044384
92.8125,2313.0841121495328,24.922118380062305,92.8125,nan,nan,92.8125,2958.167330677291,31.872509960159363,92.8125,811.4754098360656,8.743169398907105,92.8125,nan,131.14754098360658,92.8125,1325.892857142857,14.285714285714285,92.8125,371.25000000000006,4.000000000000001,92.8125,1169.2913385826773,12.598425196850396,92.8125,515.625,5.555555555555555
92.875,2314.641744548286,24.9221183800623,92.875,nan,nan,92.875,nan,32.6530612244898,92.875,806.7318132464711,8.686210640608033,92.875,nan,112.67605633802816,92.875,1326.785714285714,14.285714285714283,92.875,469.0656565656565,5.05050505050505,92.875,1162.754303599374,12.519561815336463,92.875,515.9722222222222,5.555555555555555
92.9375,2309.0062111801244,24.84472049689441,92.9375,nan,nan,92.9375,nan,33.19502074688797,92.9375,802.9157667386609,8.639308855291576,92.9375,nan,100.0,92.9375,1332.437275985663,14.336917562724015,92.9375,470.2719797596458,5.060088551549652,92.9375,1158.0996884735202,12.461059190031152,92.9375,515.9611380985427,5.551700208188758
93.0,2310.55900621118,24.84472049689441,93.0,nan,nan,93.0,nan,33.333333333333336,93.0,799.1407089151448,8.592910848549945,93.0,nan,90.90909090909092,93.0,1342.960288808664,14.440433212996387,93.0,471.1842938568714,5.06649778340722,93.0,1151.702786377709,12.383900928792569,93.0,515.5925155925155,5.544005544005543
93.0625,2319.3146417445478,24.9221183800623,93.0625,nan,nan,93.0625,nan,32.92181069958848,93.0625,796.2566844919785,8.55614973262032,93.0625,nan,84.21052631578948,93.0625,1351.1796733212338,14.51905626134301,93.0625,471.5009499683344,5.06649778340722,93.0625,1147.1494607087827,12.326656394453005,93.0625,515.2249134948097,5.536332179930796
93.125,2320.872274143302,24.922118380062305,93.125,nan,nan,93.125,nan,32.25806451612904,93.125,793.3972310969116,8.519701810436635,93.125,nan,79.20792079207921,93.125,1361.9744058500914,14.625228519195613,93.125,471.5189873417721,5.063291139240506,93.125,1139.14373088685,12.232415902140673,93.125,514.5027624309394,5.52486187845304
93.1875,2329.6874999999995,24.999999999999996,93.1875,nan,nan,93.1875,2935.03937007874,31.49606299212598,93.1875,791.4012738853502,8.49256900212314,93.1875,nan,76.19047619047619,93.1875,1367.8899082568805,14.678899082568805,93.1875,471.5370018975332,5.060088551549652,93.1875,1132.978723404255,12.158054711246198,93.1875,513.7835975189524,5.5134390075809785
93.25,2338.5579937304074,25.078369905956112,93.25,2511.7845117845122,26.93602693602694,93.25,2869.230769230769,30.769230769230766,93.25,791.0922587486745,8.48356309650053,93.25,nan,74.76635514018692,93.25,1373.8489871086556,14.732965009208103,93.25,373.0,4.0,93.25,1125.1885369532429,12.066365007541478,93.25,513.0674002751032,5.502063273727648
93.3125,2347.48427672956,25.157232704402517,93.3125,2480.0664451827247,26.578073089701,93.3125,2806.390977443609,30.07518796992481,93.3125,1041.1436541143655,11.157601115760112,93.3125,nan,75.47169811320755,93.3125,1379.8521256931608,14.78743068391867,93.3125,373.25,4.0,93.3125,1115.844544095665,11.958146487294467,93.3125,512.706043956044,5.494505494505495
93.375,2349.056603773585,25.157232704402514,93.375,2449.180327868852,26.22950819672131,93.375,2736.263736263736,29.304029304029303,93.375,1023.2876712328767,10.95890410958904,93.375,nan,nan,93.375,1380.7763401109055,14.787430683918666,93.375,373.5,4.0,93.375,1106.6666666666665,11.85185185185185,93.375,512.3456790123456,5.486968449931412
93.4375,2358.044164037855,25.236593059936908,93.4375,2419.0938511326863,25.889967637540455,93.4375,2679.2114695340497,28.673835125448022,93.4375,1008.7719298245614,10.796221322537113,93.4375,nan,nan,93.4375,1381.7005545286504,14.787430683918666,93.4375,373.75,4.0,93.4375,1097.6505139500734,11.747430249632894,93.4375,511.98630136986304,5.479452054794521
93.5,2359.621451104101,25.23659305993691,93.5,2389.776357827476,25.559105431309906,93.5,2624.561403508772,28.07017543859649,93.5,997.3333333333334,10.666666666666668,93.5,nan,nan,93.5,1382.6247689463955,14.787430683918668,93.5,374.00000000000006,4.000000000000001,93.5,1087.2093023255813,11.627906976744185,93.5,511.9780971937029,5.475701574264202
93.5625,429.9253302699598,4.595060310166571,93.5625,2361.198738170347,25.236593059936908,93.5625,2572.1649484536083,27.491408934707906,93.5625,986.1660079051383,10.54018445322793,93.5625,nan,nan,93.5625,1380.9963099630995,14.760147601476014,93.5625,374.25,4.0,93.5625,1076.978417266187,11.510791366906474,93.5625,512.3203285420943,5.4757015742642015
93.625,430.45977011494256,4.597701149425288,93.625,2333.333333333333,24.9221183800623,93.625,2530.4054054054054,27.027027027027028,93.625,975.2604166666667,10.416666666666668,93.625,nan,nan,93.625,1379.3738489871087,14.732965009208103,93.625,374.5,4.0,93.625,1065.433854907539,11.379800853485062,93.625,512.6625598904859,5.475701574264202
93.6875,431.2428078250863,4.602991944764097,93.6875,2313.2716049382716,24.691358024691358,93.6875,2490.033222591362,26.578073089700997,93.6875,964.6074646074645,10.296010296010294,93.6875,nan,nan,93.6875,1380.294659300184,14.732965009208103,93.6875,374.74999999999994,3.9999999999999996,93.6875,1055.6338028169014,11.267605633802816,93.6875,513.3561643835616,5.47945205479452
93.75,431.77892918825563,4.605641911341394,93.75,2293.577981651376,24.464831804281342,93.75,2459.0163934426228,26.22950819672131,93.75,955.4140127388533,10.191082802547768,93.75,nan,nan,93.75,1378.6764705882351,14.705882352941174,93.75,375.0,4.0,93.75,1044.568245125348,11.142061281337046,93.75,513.6986301369864,5.479452054794521
